rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
27,Socialism,https://www.youtube.com/watch?v=ggeb1Z2hyFQ,80.0,17.39,17.393939393939394,0.0,71.1,100,Right,nan,nan,nan,nan,youtube.com,112
28,Socialism,https://www.theatlantic.com/ideas/archive/2020/03/bernie-sanders-was-wrong-about-america/607798/,80.0,9.76,7.256944444444444,2.5,74.57,100,Right,92.5,79.0,8,1360.0,theatlantic.com,2496
30,Socialism,https://www.washingtonpost.com/opinions/2020/03/28/use-defense-production-act-more-than-just-ventilators/,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,5937
31,Socialism,https://www.businessinsider.com/coronavirus-recession-worst-wwii-economic-recovery-global-deutsche-bank-2020-3,80.0,10.07,8.741926823176824,1.329861111111111,70.66,100,Right,100.0,57.0,8,352.0,businessinsider.com,4226
32,Socialism,https://www.politico.com/news/2020/03/17/bernie-florida-youth-132928,40.0,13.34,12.036522633744857,1.3014403292181072,68.19,100,Right,100.0,74.0,8,941.0,politico.com,3681
34,Socialism,https://fivethirtyeight.com/features/why-the-progressive-left-fits-so-uncomfortably-within-the-democratic-party/,80.0,13.16,12.47418931377265,0.6873684764309765,65.62,100,Right,100.0,57.0,8,1821.0,fivethirtyeight.com,8933
35,Socialism,https://www.youtube.com/watch?v=lADElZbhzNg,80.0,28.27,23.098620129870127,5.173611111111111,48.77,100,Right,nan,nan,nan,nan,youtube.com,8933
36,Socialism,https://www.reuters.com/article/us-usa-election-sanders-idUSKBN20Y2PG,40.0,16.81,14.098653532681308,2.7104766803840876,59.38,100,Left,100.0,87.0,9,544.0,reuters.com,8142
37,Socialism,https://www.washingtonexaminer.com/news/russian-immigrant-asks-bernie-sanders-if-his-socialism-will-have-the-same-results-in-us,40.0,22.99,15.682692307692308,7.307692307692307,64.19,100,Right,92.5,60.0,7,3785.0,washingtonexaminer.com,1820
38,Socialism,https://www.nakedcapitalism.com/2020/04/links-4-2-2020.html,80.0,8.19,6.2809917355371905,1.9095336481700118,65.11,100,Right,nan,nan,nan,nan,nakedcapitalism.com,1911
40,Socialism,https://www.metafilter.com/186192/Socialism-means-free-books,100.0,27.24,27.23809523809524,0.0,31.76,100,Right,nan,nan,nan,nan,metafilter.com,272
41,Socialism,https://www.theatlantic.com/politics/archive/2020/03/social-distancing-is-political-now-politics-daily/609112/,80.0,7.24,7.23989898989899,0.0,80.71,50,Partially Left,92.5,79.0,8,1360.0,theatlantic.com,3341
42,Socialism,https://www.bradford-delong.com/2020/04/lecture-the-rise-of-socialism-350-to-1917.html,40.0,17.09,17.087585034013607,0.0,41.86,100,Left,nan,nan,nan,nan,bradford-delong.com,2035
43,Socialism,https://hypebeast.com/2020/3/nari-ward-robin-rhode-power-wall-exhibition-lehmann-maupin,80.0,10.91,9.761904761904763,1.149891774891775,61.36,50,Partially Left,nan,nan,nan,nan,hypebeast.com,2033
44,Socialism,https://cafehayek.com/2020/03/pittsburgh-tribune-review-socialism-lite.html,40.0,13.14,8.698927101704877,4.4444444444444455,66.33,100,Right,nan,nan,nan,nan,cafehayek.com,3731
45,Socialism,https://news.yahoo.com/bidens-primary-success-undeniable-ridiculous-144724091.html,40.0,19.1,11.319761904761904,7.783333333333332,58.05,100,Right,87.5,95.0,8,8.0,news.yahoo.com,4037
46,Socialism,https://www.mercurynews.com/federal-officials-reach-deal-on-2-trillion-aid-package,80.0,13.11,11.356404958677686,1.748852157943067,60.8,100,Right,100.0,70.0,8,6499.0,mercurynews.com,7398
47,Socialism,https://ritholtz.com/2020/03/american-capitalism/,80.0,12.72,9.250815157065157,3.4729853479853476,63.72,100,Right,nan,nan,nan,nan,ritholtz.com,6619
48,Socialism,https://www.nationalreview.com/2020/03/the-coronavirus-relief-package-isnt-socialism/,80.0,12.83,11.669753086419753,1.1574074074074074,71.23,100,Left,100.0,71.0,8,6612.0,nationalreview.com,6619
49,Socialism,https://www.theblaze.com/news/bernie-sanders-claims-the-ussr-wasnt-socialist,80.0,14.68,11.730654761904761,2.947916666666667,68.76,100,Right,80.0,39.0,7,7464.0,theblaze.com,2429
50,Socialism,https://www.cracked.com/article_27313_comrade-britney-spears-reblogged-call-general-strike.html,80.0,17.42,15.43154761904762,1.9907407407407411,66.33,50,Partially Left,nan,nan,nan,nan,cracked.com,1841
52,Socialism,https://www.nationalreview.com/2020/03/bernie-sanders-campaign-showed-power-limits-socialism-appeal/,80.0,16.13,12.030268673125818,4.098460989334006,68.33,100,Left,100.0,71.0,8,6612.0,nationalreview.com,1841
53,Socialism,https://www.nationalreview.com/2020/03/bernie-sanders-socialism-democrats-south-florida-know-fidel-castro-better-than-bernie-sanders/,80.0,16.11,9.659365393061046,6.451608476064996,64.55,100,Left,100.0,71.0,8,6612.0,nationalreview.com,1841
54,Socialism,https://news.yahoo.com/sanders-scraps-speech-race-michigan-034424619.html,40.0,13.9,8.388270459699031,5.511363636363638,67.36,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,3528
55,Socialism,https://www.infowars.com/ron-paul-central-banking-is-socialism/,80.0,12.32,9.69023569023569,2.625,67.15,100,Right,25.0,70.0,7,3563.0,infowars.com,4017
56,Socialism,https://www.eurogamer.es/articles/democratic-socialism-simulator-analisis,80.0,0.45,0.45454545454545453,0.0,95.61,50,Partially Left,nan,nan,nan,nan,eurogamer.es,9567
57,Socialism,https://www.youtube.com/watch?v=cC6KoJvTlpc,80.0,16.12,16.121369949494948,0.0,58.0,50,Partially Left,nan,nan,nan,nan,youtube.com,1752
58,Socialism,https://www.project-syndicate.org/onpoint/piketty-capital-and-ideology-review-by-willem-h-buiter-2020-03,100.0,14.18,12.790909090909091,1.3906249999999998,69.11,100,Right,87.5,nan,7,45368.0,project-syndicate.org,2397
59,Socialism,https://www.youtube.com/watch?v=01gZTZnFVn0,80.0,15.41,14.893939393939396,0.5185185185185187,71.24,100,Right,nan,nan,nan,nan,youtube.com,1426
60,Socialism,https://www.youtube.com/watch?v=xqyOZ5mz0tE,100.0,0.0,0.0,0.0,100.0,50,Partially Left,nan,nan,nan,nan,youtube.com,273
61,Socialism,https://thenextweb.com/?p=1283069,80.0,16.44,10.858098611345365,5.579502508073937,65.52,100,Left,nan,nan,nan,nan,thenextweb.com,6949
62,Socialism,http://crookedtimber.org/2020/03/21/crises-and-the-case-for-socialism/,80.0,12.93,8.738181818181818,4.1875,63.03,50,Partially Left,nan,nan,nan,nan,crookedtimber.org,1946
63,Socialism,https://www.artofmanliness.com/articles/can-you-carry-a-message-to-garcia/,80.0,9.22,4.23185941043084,4.987953514739229,74.82,100,Right,nan,nan,nan,nan,artofmanliness.com,5222
64,Socialism,https://www.nbcnews.com/think/opinion/bernie-sanders-wrong-democratic-socialism-sweden-everywhere-else-ncna1158636,100.0,4.0,4.0,0.0,59.0,100,Right,100.0,78.0,8,581.0,nbcnews.com,5543
65,Socialism,https://www.infowars.com/socialism-de-blasio-calls-for-nationalization-of-factories-industries-to-combat-coronavirus/,80.0,15.77,13.649032340208809,2.1176470588235294,66.28,50,Partially Right,25.0,70.0,7,3563.0,infowars.com,2667
66,Socialism,https://newrepublic.com/article/157055/toward-economic-democracy,80.0,20.17,17.81639928698752,2.3529411764705883,64.32,100,Right,100.0,57.0,7,14817.0,newrepublic.com,1989
67,Socialism,https://news.yahoo.com/coronavirus-relief-package-isn-t-180500364.html,80.0,10.41,9.964814814814817,0.4444444444444444,75.53,100,Right,87.5,95.0,8,8.0,news.yahoo.com,1989
68,Socialism,https://www.dailysignal.com/2020/03/11/why-real-socialism-leads-to-tyranny/,80.0,16.29,11.031490929705217,5.256519274376417,52.23,100,Right,100.0,65.0,8,9372.0,dailysignal.com,5551
69,Socialism,https://www.huffpost.com/entry/donald-trump-herbert-hoover_n_5e879fb4c5b6cbaf2828e7c0,100.0,16.67,16.666666666666664,0.0,76.67,100,Right,nan,nan,nan,nan,huffpost.com,14579
70,Socialism,https://www.theblaze.com/news/conservative-hispanic-college-student--daughter-of-former-gop-congressman--threatened-with-violence-after-blasting-socialism,80.0,16.19,7.024798678024484,9.166666666666668,65.38,100,Left,80.0,39.0,7,7464.0,theblaze.com,5271
71,Socialism,https://www.realclearpolitics.com/2020/03/15/the_fight_against_socialism_isnt_over_504496.html,100.0,0.0,0.0,0.0,100.0,100,Right,100.0,38.0,7,nan,realclearpolitics.com,84
72,Socialism,https://www.fastcompany.com/90476804/thomas-piketty-explains-why-the-world-is-ripe-for-participatory-socialism?partner=feedburner,80.0,17.55,13.536166548365985,4.014753261040389,60.98,100,Left,87.5,64.0,8,2064.0,fastcompany.com,14985
73,Socialism,https://www.youtube.com/watch?v=ub1rr-1cW2Q,100.0,0.0,0.0,0.0,100.0,50,Partially Left,nan,nan,nan,nan,youtube.com,112
74,Socialism,https://www.youtube.com/watch?v=3yykVYR43TQ,40.0,14.55,13.513257575757576,1.0416666666666665,80.1,100,Right,nan,nan,nan,nan,youtube.com,112
75,Socialism,https://www.youtube.com/watch?v=_dmoy7LqixE,40.0,14.18,14.179924242424244,0.0,80.98,100,Right,nan,nan,nan,nan,youtube.com,112
76,Socialism,https://www.realclearpolitics.com/2020/03/14/the_fight_against_socialism_isnt_over_504496.html,100.0,0.0,0.0,0.0,100.0,100,Right,100.0,38.0,7,nan,realclearpolitics.com,87
77,Socialism,https://www.infowars.com/forced-socialism-in-america-and-the-ccps-accession/,100.0,9.98,9.981060606060606,0.0,76.59,100,Right,25.0,70.0,7,3563.0,infowars.com,272
78,Socialism,https://www.washingtonexaminer.com/news/aoc-says-she-went-on-fox-to-help-at-risk-older-viewers-from-getting-coronavirus-disinformation,80.0,9.62,1.5740740740740742,8.045484607984609,67.3,100,Right,92.5,60.0,7,3785.0,washingtonexaminer.com,1537
79,Socialism,https://www.washingtonexaminer.com/news/aoc-tells-people-to-stay-home-after-calling-them-racist-for-not-going-to-asian-restaurants,80.0,16.02,10.685683364254793,5.339285714285714,60.74,100,Right,92.5,60.0,7,3785.0,washingtonexaminer.com,1498
80,Socialism,https://www.americanthinker.com/articles/2020/03/no_conservatives_bidens_rise_is_not_a_victory_against_socialism.html,80.0,14.78,9.649308920764144,5.135690235690236,62.33,100,Right,27.5,58.0,7,13310.0,americanthinker.com,16344
81,Socialism,https://www.theblaze.com/news/venezuelan-exile-issues-ominous-warning-about-covid-19-in-america--empty-grocery-stores-and-more-heres-your-first-taste-of-socialism,80.0,14.4,9.285714285714286,5.113378684807256,80.1,100,Right,80.0,39.0,7,7464.0,theblaze.com,1474
82,Socialism,https://www.coindesk.com/corporate-socialism-to-dying-for-the-dow-7-themes-that-defined-the-week,100.0,0.0,0.0,0.0,96.88,100,Right,nan,nan,nan,nan,coindesk.com,2037
83,Socialism,http://michellemalkin.com/2020/03/18/crisis-socialism-no-bailouts-for-open-borders-globalists/,80.0,11.38,5.908645276292335,5.47373949579832,73.15,100,Right,nan,nan,nan,nan,michellemalkin.com,5737
84,Socialism,https://www.theatlantic.com/politics/archive/2020/03/biden-sanders-primaries-coronavirus/608248/,80.0,14.73,14.732821637426898,0.0,65.37,50,Partially Left,92.5,79.0,8,1360.0,theatlantic.com,5310
85,Socialism,https://www.ctvnews.ca/health/coronavirus/congress-white-house-close-on-nearly-us-2-trillion-virus-aid-package-1.4865393,80.0,10.23,7.281865356865359,2.952991452991453,74.04,50,Partially Left,100.0,65.0,7,3261.0,ctvnews.ca,8359
86,Socialism,https://www.cato.org/blog/socialism-collapses-again,80.0,12.79,10.31926406926407,2.4724702380952377,70.75,100,Right,nan,nan,nan,nan,cato.org,3880
87,Socialism,https://friendlyatheist.patheos.com/2020/03/13/pastor-coronavirus-is-satans-way-of-killing-old-people-so-socialism-can-thrive/,80.0,14.91,10.625327053898483,4.285714285714286,71.33,100,Right,87.5,65.0,7,7286.0,friendlyatheist.patheos.com,1466
88,Socialism,https://news.yahoo.com/column-coronavirus-turned-republican-politics-100052772.html,80.0,13.3,11.95102479824702,1.3503086419753088,64.25,100,Left,87.5,95.0,8,8.0,news.yahoo.com,5061
90,Socialism,https://dailycaller.com/2020/03/17/billingsley-sanders-makes-socialism-disappear/,80.0,11.76,5.920659799970145,5.842476489028213,73.37,100,Right,70.0,45.0,8,797.0,dailycaller.com,3486
91,Socialism,https://www.americanthinker.com/articles/2020/04/does_a_health_emergency_give_government_the_extraordinary_power_to_violate_our_rights.html,40.0,14.43,12.12642789613233,2.298850574712644,52.21,100,Right,27.5,58.0,7,13310.0,americanthinker.com,12812
92,Socialism,https://www.dailysignal.com/2020/03/19/sebastian-gorka-exposes-the-great-lie-of-socialism/,80.0,13.61,12.559216503660947,1.051342347638644,77.31,50,Partially Left,100.0,65.0,8,9372.0,dailysignal.com,7311
93,Socialism,https://www.americanthinker.com/articles/2020/03/who_is_our_john_galt.html,80.0,12.13,9.753276815776816,2.381216931216931,74.65,100,Left,27.5,58.0,7,13310.0,americanthinker.com,14406
94,Socialism,https://www.nationalreview.com/news/sanders-differentiates-socialism-from-authoritarian-communism-when-confronted-by-russian-immigrant/,80.0,17.07,8.9613572701808,8.109243697478991,63.35,50,Partially Left,100.0,71.0,8,6612.0,nationalreview.com,14406
95,Socialism,https://pjmedia.com/instapundit/362303/,100.0,1.79,0.0,1.7857142857142856,90.48,100,Left,42.0,50.0,7,nan,pjmedia.com,56
96,Socialism,https://www.eschatonblog.com/2020/03/but-is-it-socialism.html,100.0,6.82,6.8181818181818175,0.0,52.27,50,Partially Left,nan,nan,nan,nan,eschatonblog.com,271
97,Socialism,https://www.usatoday.com/story/opinion/2020/03/10/bernie-sanders-michigan-rally-political-successor-eugene-debs-column/5000675002/,80.0,12.52,9.596842283012496,2.926516942474389,65.11,100,Right,100.0,84.0,8,363.0,usatoday.com,6453
98,Socialism,https://pjmedia.com/instapundit/361382/,100.0,6.64,0.0,6.638888888888888,73.03,50,Partially Left,42.0,50.0,7,nan,pjmedia.com,272
99,Socialism,https://pjmedia.com/instapundit/362339/,100.0,2.5,0.0,2.5,80.0,100,Left,42.0,50.0,7,nan,pjmedia.com,158
100,Socialism,https://pjmedia.com/instapundit/362015/,100.0,3.33,3.3333333333333335,0.0,86.67,100,Left,42.0,50.0,7,nan,pjmedia.com,56
1,PublicFundingOfInfrastructure,https://earther.gizmodo.com/public-transit-is-the-way-to-a-green-new-deal-1842380076,80.0,14.41,10.523569023569026,3.8914141414141414,66.16,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,5116
5,PublicFundingOfInfrastructure,https://earther.gizmodo.com/now-is-the-time-to-invest-in-a-green-new-deal-1842264171,80.0,17.67,13.854429012345678,3.8166140572390566,53.54,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,8285
7,PublicFundingOfInfrastructure,https://mashable.com/article/coronavirus-equality-testing-healthcare/,40.0,20.95,10.901936026936026,10.05138888888889,56.78,100,Left,62.5,75.0,9,nan,mashable.com,6129
8,PublicFundingOfInfrastructure,https://news.yahoo.com/american-federation-teachers-backs-biden-181819215.html,80.0,16.91,16.689682539682536,0.2222222222222222,68.49,100,Left,87.5,95.0,8,8.0,news.yahoo.com,2376
9,PublicFundingOfInfrastructure,https://www.theatlantic.com/ideas/archive/2020/03/two-kinds-pandemic-failures/608767/,80.0,18.74,15.98711605854463,2.7519841269841265,59.22,100,Right,92.5,79.0,8,1360.0,theatlantic.com,6384
10,PublicFundingOfInfrastructure,https://www.reuters.com/article/us-china-economy-stimulus-exclusive-idUSKBN2161NW,40.0,11.99,8.711239377906045,3.2790604457271124,63.72,50,Partially Left,100.0,87.0,9,544.0,reuters.com,4930
11,PublicFundingOfInfrastructure,https://gizmodo.com/lack-of-internet-access-could-be-dangerous-for-rural-am-1842460594,80.0,10.38,8.619467096211283,1.7643349329395843,70.74,100,Left,75.0,60.0,8,529.0,gizmodo.com,6716
12,PublicFundingOfInfrastructure,https://www.ctvnews.ca/politics/canada-to-spend-1-billion-combating-covid-19-spread-economic-impacts-1.4848070,80.0,10.79,10.35654879540749,0.43478260869565216,69.83,50,Partially Left,100.0,65.0,7,3261.0,ctvnews.ca,7306
13,PublicFundingOfInfrastructure,https://www.washingtonpost.com/business/2020/03/26/senate-stimulus-bill-coronavirus-2-trillion-list-what-is-in-it/,100.0,5.06,5.056818181818181,0.0,90.35,50,Partially Left,100.0,87.0,8,239.0,washingtonpost.com,11204
15,PublicFundingOfInfrastructure,https://www.businessinsider.com/circleci-100-million-coronavirus-crisis-2020-4,80.0,21.61,17.908570001427144,3.706168831168831,49.92,100,Right,100.0,57.0,8,352.0,businessinsider.com,4097
16,PublicFundingOfInfrastructure,https://science.sciencemag.org/content/367/6484/1291.full,80.0,11.26,10.476168612532248,0.7828282828282827,69.2,100,Right,100.0,81.0,8,nan,science.sciencemag.org,4097
17,PublicFundingOfInfrastructure,https://hbr.org/2020/03/journalisms-market-failure-is-a-crisis-for-democracy,80.0,11.52,8.20333012666346,3.3170105820105813,69.79,100,Right,100.0,70.0,8,3165.0,hbr.org,10158
18,PublicFundingOfInfrastructure,https://arstechnica.com/science/2020/04/will-sars-cov-2-have-a-long-term-impact-on-the-climate/,80.0,16.37,8.575273778762151,7.790697674418603,63.46,100,Left,100.0,75.0,8,1372.0,arstechnica.com,5338
19,PublicFundingOfInfrastructure,https://www.businessinsider.com/cloud-software-unicorn-snowflake-rolling-out-new-data-exchange-2020-3,40.0,10.53,9.906269325912184,0.6190476190476191,63.94,50,Partially Left,100.0,57.0,8,352.0,businessinsider.com,4633
20,PublicFundingOfInfrastructure,https://readwrite.com/2020/03/16/kubernetes-going-mainstream-innovative-startups-rise/,80.0,13.58,12.040068235546956,1.5425531914893618,72.1,50,Partially Left,nan,nan,nan,nan,readwrite.com,9571
21,PublicFundingOfInfrastructure,https://thenextweb.com/shift/2020/03/18/e-scooters-self-driving-cars-transport-autonomous-drones-uk-regulations-trials/,40.0,14.0,10.57108843537415,3.428571428571429,66.58,50,Partially Right,nan,nan,nan,nan,thenextweb.com,4446
22,PublicFundingOfInfrastructure,https://science.sciencemag.org/content/367/6484/1308.full,80.0,8.98,8.03814843036782,0.9444849368318755,78.39,0,Center,100.0,81.0,8,nan,science.sciencemag.org,12501
23,PublicFundingOfInfrastructure,https://www.marketwatch.com/story/top-democrats-seek-infrastructure-package-targeting-transportation-health-centers-and-broadband-using-earlier-plan-as-framework-2020-04-01,80.0,16.69,14.022967772967776,2.662037037037037,57.25,100,Right,95.0,76.0,8,846.0,marketwatch.com,3897
24,PublicFundingOfInfrastructure,https://www.vice.com/en_us/article/884kvk/why-the-us-sucks-at-building-public-transit,80.0,13.4,9.893798223161317,3.5104810004810005,67.23,100,Right,100.0,59.0,8,122.0,vice.com,41056
25,PublicFundingOfInfrastructure,https://www.businessinsider.com/new-york-city-coronavirus-social-services-covid19-federal-support-bailout-2020-3,80.0,13.76,9.97441535536774,3.7832262534643486,66.95,50,Partially Right,100.0,57.0,8,352.0,businessinsider.com,8845
