rank,topic,url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
47,Socialism,https://indianexpress.com/article/opinion/columns/modi-nirmala-sitharaman-budget-indian-economy-6246597/,80.0,13.62,67.89,0,nan,nan,nan,nan
48,Socialism,https://news.yahoo.com/bernie-sanders-fires-back-james-020115416.html,40.0,14.04,73.45,100,87.5,95.0,8,8.0
49,Socialism,http://www.overcomingbias.com/2020/01/socialism-via-futarchy.html,20.0,17.02,61.49,100,nan,nan,nan,nan
50,Socialism,https://www.huffpost.com/entry/symone-sanders-biden-iowa-caucus-data_n_5e3b1a53c5b6b5fb438bbb26,100.0,16.67,76.67,100,nan,nan,nan,nan
51,Socialism,https://www.businessinsider.com/doj-officials-pen-letter-calling-for-ag-william-barrs-resignation-2020-2,80.0,12.03,70.69,100,100.0,57.0,8,352.0
52,Socialism,https://tracking.feedpress.it/link/20202/13235661,40.0,11.47,70.01,100,nan,nan,nan,nan
53,Socialism,https://news.yahoo.com/26-old-former-truck-driver-145752971.html,80.0,15.17,67.03,100,87.5,95.0,8,8.0
54,Socialism,https://www.businessinsider.com/democrats-are-trying-not-to-freak-out-over-bernie-sanders-rise-2020-2,80.0,16.88,55.38,100,100.0,57.0,8,352.0
55,Socialism,https://www.vice.com/en_us/article/939qm8/lets-just-say-it-chris-matthews-hates-bernie-sanders,80.0,16.53,71.59,100,100.0,59.0,8,122.0
56,Socialism,https://www.nationalreview.com/2020/02/socialism-once-again-the-lefts-rallying-cry/,80.0,12.63,66.0,100,100.0,71.0,8,6612.0
58,Socialism,https://www.theblaze.com/news/chris-matthews-goes-off-on-socialism-on-msnbc,80.0,13.98,71.4,100,80.0,39.0,7,7464.0
59,Socialism,https://thedeepdive.ca/aurora-cannabis-what-happened/,40.0,16.11,70.69,50,nan,nan,nan,nan
60,Socialism,https://indianexpress.com/article/world/nobody-likes-him-hillary-clinton-risks-a-party-split-over-bernie-sanders-6229226/,100.0,14.36,66.95,0,nan,nan,nan,nan
62,Socialism,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/0uhaP3e5khc/article240094513.html,40.0,11.47,70.01,100,nan,nan,nan,nan
63,Socialism,https://boston.cbslocal.com/2020/02/08/nh-primary-poll-sanders-buttigieg-klobuchar/,80.0,9.73,64.7,100,100.0,65.0,8,9372.0
64,Socialism,https://boston.cbslocal.com/2020/02/07/new-hampshire-primary-tracking-poll-pete-buttigieg-leads-bernie-sanders/,40.0,12.72,60.97,100,100.0,65.0,8,9372.0
65,Socialism,https://dnyuz.com/2020/02/08/wobbly-after-iowa-biden-confronts-a-perilous-moment/,80.0,19.71,58.49,100,nan,nan,nan,nan
66,Socialism,https://www.vice.com/en_us/article/y3m3bx/trumps-state-of-the-union-was-his-best-campaign-rally-yet,40.0,17.4,55.47,100,100.0,59.0,8,122.0
67,Socialism,https://www.vox.com/2020/2/4/21123529/trump-state-of-the-union-2020-winners-losers,80.0,23.15,52.7,100,100.0,53.0,8,837.0
68,Socialism,https://www.usatoday.com/story/news/nation/2020/01/30/dc-statehood-bill-get-house-vote-markup-this-year/2856298001/?utm_source=google,40.0,19.29,64.69,50,100.0,84.0,8,363.0
69,Socialism,https://kottke.org/20/01/welfare-vs-subsidies,80.0,9.32,78.33,100,nan,nan,nan,nan
70,Socialism,https://www.reuters.com/article/us-usa-election-foreignpolicy-factbox-idUSKBN1ZS1A7,80.0,7.28,79.65,50,100.0,87.0,9,544.0
71,Socialism,https://news.yahoo.com/bolivia-president-asks-ministers-resign-032130002.html,80.0,5.35,78.0,50,87.5,95.0,8,8.0
72,Socialism,https://www.insider.com/iowa-democrats-fear-bernie-sanders-might-win-nomination-2020-2,80.0,21.12,67.36,50,nan,nan,nan,nan
74,Socialism,https://news.yahoo.com/socialism-113058122.html,80.0,11.16,65.6,100,87.5,95.0,8,8.0
75,Socialism,https://www.bbc.co.uk/news/world-us-canada-51375380,80.0,10.0,78.02,100,95.0,96.0,9,102.0
76,Socialism,https://www.americanthinker.com/articles/2020/01/a_century_of_democrat_socialism.html,80.0,10.44,71.2,100,27.5,58.0,7,13310.0
77,Socialism,https://news.yahoo.com/newly-emboldened-trump-gives-democrats-061406904.html,40.0,13.58,73.51,50,87.5,95.0,8,8.0
78,Socialism,https://news.yahoo.com/26-old-socialist-running-congress-154459291.html,80.0,16.11,69.59,100,87.5,95.0,8,8.0
79,Socialism,https://news.yahoo.com/why-wall-street-isnt-freaking-110002668.html,80.0,21.06,61.82,100,87.5,95.0,8,8.0
80,Socialism,https://news.yahoo.com/democrats-court-doom-backing-bernie-090006455.html,80.0,14.78,66.67,100,87.5,95.0,8,8.0
81,Socialism,https://news.yahoo.com/bernie-sanders-stuck-trumps-trial-112552506.html,40.0,14.25,60.42,100,87.5,95.0,8,8.0
82,Socialism,https://www.nationalreview.com/2020/02/this-is-not-a-drill/,80.0,11.47,77.68,50,100.0,71.0,8,6612.0
83,Socialism,https://www.thedailybeast.com/team-trump-already-planning-on-siccing-victims-of-socialism-and-communism-on-bernie-sanders,80.0,12.86,62.79,100,100.0,48.0,8,1204.0
84,Socialism,https://www.politico.com/news/2020/02/04/trump-positive-state-of-the-union-110769,40.0,14.04,70.89,100,100.0,74.0,8,941.0
85,Socialism,https://www.nationalreview.com/2020/02/help-us-fight-the-menace-of-socialism/,80.0,11.94,72.39,100,100.0,71.0,8,6612.0
86,Socialism,https://www.politico.com/news/2020/02/04/trump-on-impeachment-not-bitter-110720,40.0,15.33,72.44,100,100.0,74.0,8,941.0
87,Socialism,http://globalnews.ca/news/6506994/2020-trump-state-of-the-union/,80.0,13.79,69.28,100,nan,nan,nan,nan
88,Socialism,https://www.nationalreview.com/2020/02/democratic-socialism-problem-it-is-both/,40.0,8.78,68.1,50,100.0,71.0,8,6612.0
89,Socialism,https://finance.yahoo.com/video/trump-not-let-socialism-destroy-190253474.html,100.0,0.0,97.92,100,87.5,95.0,8,8.0
90,Socialism,https://www.youtube.com/watch?v=FqI_9XssxDA,100.0,0.0,100.0,50,nan,nan,nan,nan
91,Socialism,https://news.yahoo.com/elizabeth-warrens-last-chance-151722651.html,80.0,13.82,61.07,100,87.5,95.0,8,8.0
92,Socialism,https://www.youtube.com/watch?v=vYyRz8QdHjQ,100.0,0.0,100.0,50,nan,nan,nan,nan
93,Socialism,https://www.nationalreview.com/2020/02/national-review-webathon-whittaker-chambers-the-left/,80.0,11.78,65.65,50,100.0,71.0,8,6612.0
94,Socialism,http://mubi.com/notebook/posts/video-sundays-rare-films-by-ken-jacobs,80.0,11.47,76.1,100,nan,nan,nan,nan
95,Socialism,https://www.marketwatch.com/story/trump-hammers-democrats-on-health-care-touts-economy-in-state-of-the-union-speech-2020-02-04,40.0,11.54,71.27,100,95.0,76.0,8,846.0
96,Socialism,https://www.americanthinker.com/articles/2020/02/bernie_bros_and_the_catastrophe_of_socialism.html,80.0,20.83,56.99,100,27.5,58.0,7,13310.0
97,Socialism,https://boingboing.net/2020/01/23/love-letters-to-hitler.html,80.0,9.66,72.84,100,62.0,72.0,8,4847.0
98,Socialism,https://news.yahoo.com/bolivias-anez-sparks-fierce-backlash-135559280.html,40.0,10.72,76.86,50,87.5,95.0,8,8.0
100,Socialism,https://mises.org/wire/socialism-brief-taxonomy,40.0,8.28,64.66,100,nan,nan,nan,nan
5,PublicFundingOfInfrastructure,https://www.businessinsider.com/us-government-congress-companies-prepare-climate-change-crisis-2020-1,80.0,9.85,72.92,100,100.0,57.0,8,352.0
6,PublicFundingOfInfrastructure,https://www.bbc.co.uk/news/world-africa-51220974,40.0,15.06,62.76,50,95.0,96.0,9,102.0
7,PublicFundingOfInfrastructure,https://www.cnn.com/2020/01/24/tech/iran-info-ops/index.html,80.0,8.02,76.99,100,100.0,87.0,9,nan
8,PublicFundingOfInfrastructure,https://www.reuters.com/article/us-northkorea-sanctions-un-exclusive-idUSKBN20426J,80.0,8.98,77.37,50,100.0,87.0,9,544.0
9,PublicFundingOfInfrastructure,https://www.npr.org/2020/02/01/801000605/as-regulations-roll-back-could-clean-water-protection-business-dry-up,100.0,6.92,79.72,50,100.0,84.0,8,521.0
10,PublicFundingOfInfrastructure,https://www.economist.com/finance-and-economics/2020/01/25/competition-sanctions-and-the-new-geopolitics-of-russian-gas,80.0,8.49,78.88,50,100.0,72.0,8,2503.0
11,PublicFundingOfInfrastructure,https://www.economist.com/finance-and-economics/2020/01/23/competition-sanctions-and-the-new-geopolitics-of-russian-gas,80.0,8.49,78.88,50,100.0,72.0,8,2503.0
12,PublicFundingOfInfrastructure,https://news.yahoo.com/climate-change-threatens-americas-cities-110012924.html,80.0,17.96,66.33,100,87.5,95.0,8,8.0
14,PublicFundingOfInfrastructure,https://www.npr.org/sections/goatsandsoda/2020/01/24/797182641/is-davos-as-bad-as-critics-say-global-leaders-weigh-in,100.0,6.92,79.72,50,100.0,84.0,8,521.0
15,PublicFundingOfInfrastructure,https://www.cnet.com/news/as-new-hampshire-primary-nears-here-are-the-biggest-tech-issues-on-the-campaign-trail/,80.0,11.99,73.08,100,100.0,86.0,8,155.0
16,PublicFundingOfInfrastructure,https://www.marketwatch.com/story/house-democrats-roll-out-760-billion-plan-for-rebuilding-roads-improving-railways-2020-01-29,80.0,18.05,71.08,100,95.0,76.0,8,846.0
17,PublicFundingOfInfrastructure,https://hbr.org/2020/01/how-global-leaders-should-think-about-solving-our-biggest-problems,40.0,11.33,70.65,50,100.0,70.0,8,3165.0
18,PublicFundingOfInfrastructure,https://www.entrepreneur.com/article/345070,80.0,20.45,65.09,100,nan,nan,nan,nan
20,PublicFundingOfInfrastructure,https://www.politico.com/news/2020/02/10/trump-budget-shuffle-quirky-odd-baffling-113518,80.0,10.88,72.61,100,100.0,74.0,8,941.0
21,PublicFundingOfInfrastructure,https://www.huffingtonpost.ca/entry/trump-2020-state-of-the-union_ca_5e3ab5ffc5b67068295488a5,100.0,16.67,76.67,100,nan,nan,nan,nan
23,PublicFundingOfInfrastructure,https://www.usatoday.com/story/opinion/2020/01/27/coronavirus-donald-trump-made-us-less-prepared-joe-biden-column/4581710002/?utm_source=google,40.0,13.56,68.71,100,100.0,84.0,8,363.0
25,PublicFundingOfInfrastructure,https://theintercept.com/2020/02/12/jordan-cove-oregon-pembina-pipeline/,80.0,9.97,72.01,100,87.5,45.0,8,6977.0
26,PublicFundingOfInfrastructure,https://timesofindia.indiatimes.com/blogs/toi-editorials/the-indian-paradox-statues-shoot-up-hospitals-go-to-seed/,80.0,12.68,50.96,50,nan,nan,nan,nan
27,PublicFundingOfInfrastructure,https://www.vox.com/recode/2020/2/6/21125636/iowa-caucus-app-election-technology-voatz,80.0,14.38,66.47,100,100.0,53.0,8,837.0
28,PublicFundingOfInfrastructure,https://economictimes.indiatimes.com/news/economy/policy/when-even-a-rich-city-like-mumbai-is-starved-of-funds/articleshow/74023908.cms,80.0,11.67,69.44,50,nan,nan,nan,nan
30,PublicFundingOfInfrastructure,https://time.com/5773261/middle-east-peace-plan-details/,40.0,8.03,79.74,50,95.0,64.0,8,1028.0
31,PublicFundingOfInfrastructure,https://time.com/5773138/trump-israel-palestine-peace-plan/,80.0,9.13,72.56,50,95.0,64.0,8,1028.0
33,PublicFundingOfInfrastructure,https://qz.com/africa/1792542/african-startup-funding-jumped-in-2019-says-partech-weetracker-briter-bridges/,80.0,14.2,68.54,50,100.0,43.0,8,1987.0
34,PublicFundingOfInfrastructure,https://brooklyneagle.com/articles/2020/02/13/opinion-bqx-streetcar-could-be-the-citys-great-transit-equalizer/,80.0,15.97,65.75,50,nan,nan,nan,nan
35,PublicFundingOfInfrastructure,https://www.autocar.co.uk/car-news/industry/uk-government-doubles-funding-ev-infrastructure,80.0,19.11,55.47,50,nan,nan,nan,nan
36,PublicFundingOfInfrastructure,https://www.digitaltrends.com/news/china-megvii-facial-recognition-masks-coronvirus-hong-kong/,80.0,12.7,68.01,50,nan,nan,nan,nan
38,PublicFundingOfInfrastructure,https://www.theatlantic.com/ideas/archive/2020/02/coronavirus-spreading-because-humans-are-healthier/606448/,80.0,14.19,57.38,100,92.5,79.0,8,1360.0
39,PublicFundingOfInfrastructure,https://abcnews.go.com/Politics/shadow-vendor-iowa-dems-reporting-app/story?id=68754002,80.0,14.57,66.81,50,82.5,86.0,9,1130.0
40,PublicFundingOfInfrastructure,https://indianexpress.com/article/business/economy/aif-reits-invits-post-strong-growth-amid-weak-public-equity-market-activity-6228934/,80.0,11.88,60.73,0,nan,nan,nan,nan
41,PublicFundingOfInfrastructure,https://www.usatoday.com/story/news/50-states/2020/01/21/cricket-fries-seats-government-bighorn-release-news-around-states/41036383/?utm_source=google,80.0,10.94,74.35,50,100.0,84.0,8,363.0
42,PublicFundingOfInfrastructure,https://indianexpress.com/article/opinion/editorials/disincentive-to-save-union-budget-2020-6251149/,40.0,20.28,65.43,0,nan,nan,nan,nan
43,PublicFundingOfInfrastructure,https://www.newyorker.com/magazine/2020/02/03/the-fight-to-preserve-african-american-history,80.0,14.08,71.49,100,100.0,79.0,8,1455.0
44,PublicFundingOfInfrastructure,https://time.com/5777857/state-of-the-union-transcript-2020/,40.0,10.86,82.12,50,95.0,64.0,8,1028.0
45,PublicFundingOfInfrastructure,https://indianexpress.com/article/business/budget/budget-2020-healthcare-sector-gets-7-6k-crore-boost-govt-plans-to-set-up-hospitals-in-public-private-mode-6246610/,40.0,17.04,65.12,0,nan,nan,nan,nan
46,PublicFundingOfInfrastructure,https://economictimes.indiatimes.com/industry/transportation/railways/railways-eyes-rs-50000-crore-revamp-of-50-stations/articleshow/73997399.cms,40.0,10.97,68.75,0,nan,nan,nan,nan
48,PublicFundingOfInfrastructure,https://www.marketwatch.com/story/from-a-us-stock-surge-to-a-bursting-of-chinas-triple-bubble-here-are-10-possible-shockers-for-2020-according-to-credit-suisse-2020-01-17,80.0,15.03,71.76,50,95.0,76.0,8,846.0
49,PublicFundingOfInfrastructure,https://www.project-syndicate.org/commentary/coronavirus-global-response-increase-preparedness-funding-by-julie-sunderland-2020-02,80.0,14.21,64.24,100,87.5,nan,7,45368.0
50,PublicFundingOfInfrastructure,https://www.citylab.com/transportation/2020/01/michael-bloomberg-presidential-campaign-infrastructure-plan/605149/,80.0,12.85,69.04,50,nan,nan,nan,nan
51,PublicFundingOfInfrastructure,https://www.washingtonpost.com/local/trafficandcommuting/house-democrats-unveil-760-billion-infrastructure-package--and-call-on-trump-for-bipartisan-push/2020/01/29/2656e2d0-42ce-11ea-b5fc-eefa848cde99_story.html,100.0,5.06,90.35,50,100.0,87.0,8,239.0
52,PublicFundingOfInfrastructure,https://qz.com/india/1802679/how-india-can-improve-renewable-energy-adoption-in-rural-areas/,80.0,12.85,69.47,50,100.0,43.0,8,1987.0
53,PublicFundingOfInfrastructure,https://indianexpress.com/article/world/one-in-three-girls-from-poor-households-has-never-attended-school-unicef-6226151/,100.0,14.75,63.38,0,nan,nan,nan,nan
54,PublicFundingOfInfrastructure,https://theintercept.com/2020/02/06/mike-bloomberg-campaign-plagiarization/,80.0,12.69,65.52,50,87.5,45.0,8,6977.0
55,PublicFundingOfInfrastructure,https://www.nature.com/articles/d41586-020-00270-7?utm_source=feedburner,80.0,14.86,67.64,50,nan,nan,nan,nan
56,PublicFundingOfInfrastructure,https://www.fool.com/earnings/call-transcripts/2020/02/10/brookfield-infrastructure-partners-lp-bip-q4-2019.aspx,100.0,13.62,68.82,100,nan,nan,nan,nan
57,PublicFundingOfInfrastructure,https://www.nature.com/articles/d41586-020-00270-7,80.0,14.86,67.64,50,nan,nan,nan,nan
58,PublicFundingOfInfrastructure,https://jalopnik.com/a-nissan-leaf-just-finished-a-230-mile-autonomous-trip-1841488376,80.0,12.31,71.49,50,nan,nan,nan,nan
59,PublicFundingOfInfrastructure,https://www.usatoday.com/story/news/50-states/2020/02/13/show-choir-haiku-stairs-teton-bighorns-news-around-states/41224419/?utm_source=google,80.0,11.74,72.88,100,100.0,84.0,8,363.0
60,PublicFundingOfInfrastructure,https://qz.com/africa/1800255/ebola-will-save-africa-from-worst-of-coronavirus/,80.0,12.59,61.94,50,100.0,43.0,8,1987.0
61,PublicFundingOfInfrastructure,https://www.washingtonpost.com/transportation/2020/02/11/trump-again-asking-congress-slash-amtrak-funding/,100.0,5.06,90.35,50,100.0,87.0,8,239.0
62,PublicFundingOfInfrastructure,https://www.newyorker.com/magazine/2020/01/27/is-venture-capital-worth-the-risk,80.0,15.25,65.13,100,100.0,79.0,8,1455.0
63,PublicFundingOfInfrastructure,https://economictimes.indiatimes.com/markets/ipos/fpos/rs-1400-crore-iti-fpo-subscribed-10-at-the-start-of-third-last-day/articleshow/73688261.cms,40.0,4.27,73.89,50,nan,nan,nan,nan
64,PublicFundingOfInfrastructure,https://www.usatoday.com/story/news/50-states/2020/01/20/pigeon-hats-cushion-cash-chaka-khan-news-around-states/41032359/?utm_source=google,80.0,10.89,71.58,50,100.0,84.0,8,363.0
66,PublicFundingOfInfrastructure,https://pib.gov.in/newsite/PrintRelease.aspx?relid=197768,80.0,8.1,76.43,0,nan,nan,nan,nan
67,PublicFundingOfInfrastructure,https://www.niemanlab.org/2020/01/public-infrastructure-isnt-just-bridges-and-water-mains-heres-an-argument-for-extending-the-concept-to-digital-spaces/,40.0,16.22,57.3,100,nan,nan,nan,nan
68,PublicFundingOfInfrastructure,https://indianexpress.com/article/business/budget/budget-2020-aim-to-expand-private-sector-into-railways-smart-cities-6246692/,80.0,9.8,70.99,0,nan,nan,nan,nan
69,PublicFundingOfInfrastructure,https://indianexpress.com/article/business/banking-and-finance/rajiv-kumar-lic-ipo-timing-size-to-be-decided-will-be-completed-over-next-one-year-6248061/,80.0,11.71,68.73,0,nan,nan,nan,nan
70,PublicFundingOfInfrastructure,https://pib.gov.in/newsite/PrintRelease.aspx?relid=197823,40.0,6.44,77.83,0,nan,nan,nan,nan
71,PublicFundingOfInfrastructure,https://economictimes.indiatimes.com/markets/ipos/fpos/iti-cuts-fpo-price-band-extends-issue-period/articleshow/73697214.cms,80.0,2.81,76.87,50,nan,nan,nan,nan
72,PublicFundingOfInfrastructure,https://www.thehindu.com/business/budget/union-budget-2020-expenditure-secretary-tv-somanathan-interview/article30729851.ece,80.0,16.19,65.81,0,nan,nan,nan,nan
73,PublicFundingOfInfrastructure,https://www.thisismoney.co.uk/money/cars/article-7911049/Government-double-funding-new-street-electric-car-chargers-2021.html,40.0,9.14,74.46,50,nan,nan,nan,nan
74,PublicFundingOfInfrastructure,https://www.usatoday.com/story/news/50-states/2020/01/27/protest-prisons-skeleton-board-monarch-slump-news-around-states/41072781/?utm_source=google,80.0,11.89,70.07,100,100.0,84.0,8,363.0
75,PublicFundingOfInfrastructure,https://indianexpress.com/article/business/budget/budget-2020-aspirational-but-key-issues-6250587/,80.0,11.78,66.21,0,nan,nan,nan,nan
76,PublicFundingOfInfrastructure,https://phys.org/news/2020-01-major-japan-ocean-microplastics-survey.html,80.0,11.33,75.0,50,nan,nan,nan,nan
78,PublicFundingOfInfrastructure,https://www.usatoday.com/story/news/50-states/2020/01/30/animatronic-groundhog-coalfield-crayfish-old-bay-sauce-news-around-states/41109713/?utm_source=google,80.0,12.56,71.64,50,100.0,84.0,8,363.0
79,PublicFundingOfInfrastructure,https://news.yahoo.com/trump-finally-presenting-middle-east-201013037.html,80.0,12.18,65.54,100,87.5,95.0,8,8.0
80,PublicFundingOfInfrastructure,https://slate.com/news-and-politics/2020/01/intelligence-agencies-want-to-get-out-of-their-annual-congressional-briefing-so-they-wont-have-to-contradict-trump.html,40.0,10.88,66.63,100,100.0,76.0,8,2514.0
81,PublicFundingOfInfrastructure,https://mobilesyrup.com/2020/01/16/guelph-ontario-65-electric-buses/,100.0,31.82,52.27,100,nan,nan,nan,nan
82,PublicFundingOfInfrastructure,https://economictimes.indiatimes.com/markets/ipos/fpos/iti-fpo-to-open-friday-looks-to-raise-rs-1600-crore/articleshow/73429604.cms,40.0,2.29,82.15,50,nan,nan,nan,nan
83,PublicFundingOfInfrastructure,https://www.moneycontrol.com/news/business/economy/budget-2020-boost-infra-creation-revive-investment-funding-says-kpmg-4884051.html,40.0,9.88,71.3,50,nan,nan,nan,nan
